[5/14/2026 2:09 PM] Alex S: [13:45:41] [QUERY] CMD: 010C | RES: 410C164F 
[13:46:49] [QUERY] CMD: 0111 | RES: 411127 
[13:46:49] [QUERY] CMD: 010D | RES: 410D08 
[13:46:49] [QUERY] CMD: 010C | RES: 410C0E55 
[13:46:49] [QUERY] CMD: 0105 | RES: 410584 
[13:46:50] [QUERY] CMD: 0111 | RES: 411127 
[13:46:50] [QUERY] CMD: 010D | RES: 410D09 
[13:46:50] [QUERY] CMD: 010C | RES: 410C0F36 
[13:46:50] [QUERY] CMD: 0105 | RES: 410584 
[13:46:50] [QUERY] CMD: 0111 | RES: 411127 
[13:46:50] [QUERY] CMD: 010D | RES: 410D09 
[13:46:50] [QUERY] CMD: 010C | RES: 410C0FEE 
[13:46:51] [QUERY] CMD: 0105 | RES: 410584 
[13:46:51] [QUERY] CMD: 0111 | RES: 411126 
[13:46:51] [QUERY] CMD: 010D | RES: 410D0A 
[13:46:51] [QUERY] CMD: 010C | RES: 410C1012 
[13:46:51] [QUERY] CMD: 0105 | RES: 410584 
[13:46:51] [QUERY] CMD: 0111 | RES: 411126 
[13:46:51] [QUERY] CMD: 010D | RES: 410D09 
[13:46:52] [QUERY] CMD: 010C | RES: 410C0F7C 
[13:46:52] [QUERY] CMD: 0105 | RES: 410584 
[13:46:52] [QUERY] CMD: 0111 | RES: 411127 
[13:46:52] [QUERY] CMD: 010D | RES: 410D09 
[13:46:52] [QUERY] CMD: 010C | RES: 410C0F1E 
[13:46:52] [QUERY] CMD: 0105 | RES: 410584 
[13:46:52] [QUERY] CMD: 0111 | RES: 411127 
[13:46:53] [QUERY] CMD: 010D | RES: 410D08 
[13:46:53] [QUERY] CMD: 010C | RES: 410C0EB7 
[13:46:53] [QUERY] CMD: 0105 | RES: 410584 
[13:46:53] [QUERY] CMD: 015E | RES: NO DATA 
[13:46:53] [QUERY] CMD: 0104 | RES: 41043B 
[13:46:54] [QUERY] CMD: 010F | RES: 410F44 
[13:46:54] [QUERY] CMD: 0111 | RES: 411127 
[13:46:54] [QUERY] CMD: 010D | RES: 410D09 
[13:46:54] [QUERY] CMD: 010C | RES: 410C0F6A 
[13:46:54] [QUERY] CMD: 0105 | RES: 410584 
[13:46:54] [QUERY] CMD: 0111 | RES: 411127 
[13:46:55] [QUERY] CMD: 010D | RES: 410D08 
[13:46:55] [QUERY] CMD: 010C | RES: 410C0F01 
[13:46:55] [QUERY] CMD: 0105 | RES: 410584 
[13:46:55] [QUERY] CMD: 0111 | RES: 411127 
[13:46:55] [QUERY] CMD: 010D | RES: 410D08 
[13:46:55] [QUERY] CMD: 010C | RES: 410C0E5A 
[13:46:55] [QUERY] CMD: 0105 | RES: 410584 
[13:46:56] [QUERY] CMD: 0111 | RES: 411127 
[13:46:56] [QUERY] CMD: 010D | RES: 410D07 
[13:46:56] [QUERY] CMD: 010C | RES: 410C0DF5 
[13:46:56] [QUERY] CMD: 0105 | RES: 410584 
[13:46:56] [QUERY] CMD: 0111 | RES: 411127 
[13:46:56] [QUERY] CMD: 010D | RES: 410D07 
[13:46:56] [QUERY] CMD: 010C | RES: 410C0DF4 
[13:46:57] [QUERY] CMD: 0105 | RES: 410584 
[13:46:57] [QUERY] CMD: 0111 | RES: 411127 
[13:46:57] [QUERY] CMD: 010D | RES: 410D08 
[13:46:57] [QUERY] CMD: 010C | RES: 410C0EA1 
[13:46:57] [QUERY] CMD: 0105 | RES: 410584 
[13:46:57] [QUERY] CMD: 0111 | RES: 411127 
[13:46:57] [QUERY] CMD: 010D | RES: 410D09 
[13:46:58] [QUERY] CMD: 010C | RES: 410C0FAC 
[13:46:58] [QUERY] CMD: 0105 | RES: 410584 
[13:46:58] [QUERY] CMD: 0111 | RES: 411127 
[13:46:58] [QUERY] CMD: 010D | RES: 410D0A 
[13:46:58] [QUERY] CMD: 010C | RES: 410C10D8 
[13:46:58] [QUERY] CMD: 0105 | RES: 410584 
[13:46:58] [QUERY] CMD: 0111 | RES: 411126 
[13:46:59] [QUERY] CMD: 010D | RES: 410D0A
[5/14/2026 2:09 PM] Alex S: [13:46:59] [QUERY] CMD: 010C | RES: 410C10F6 
[13:46:59] [QUERY] CMD: 0105 | RES: 410584 
[13:46:59] [QUERY] CMD: 0111 | RES: 411126 
[13:46:59] [QUERY] CMD: 010D | RES: 410D0A 
[13:46:59] [QUERY] CMD: 010C | RES: 410C105F 
[13:46:59] [QUERY] CMD: 0105 | RES: 410584 
[13:47:00] [QUERY] CMD: 015E | RES: NO DATA 
[13:47:00] [QUERY] CMD: 0104 | RES: 410435 
[13:47:00] [QUERY] CMD: 010F | RES: 410F44 
[13:47:00] [QUERY] CMD: 0111 | RES: 411127 
[13:47:00] [QUERY] CMD: 010D | RES: 410D09 
[13:47:01] [QUERY] CMD: 010C | RES: 410C0FC9 
[13:47:01] [QUERY] CMD: 0105 | RES: 410584 
[13:47:01] [QUERY] CMD: 0111 | RES: 411127 
[13:47:01] [QUERY] CMD: 010D | RES: 410D09 
[13:47:01] [QUERY] CMD: 010C | RES: 410C0F2E 
[13:47:01] [QUERY] CMD: 0105 | RES: 410584 
[13:47:01] [QUERY] CMD: 0111 | RES: 411127 
[13:47:02] [QUERY] CMD: 010D | RES: 410D08 
[13:47:02] [QUERY] CMD: 010C | RES: 410C0E0F 
[13:47:02] [QUERY] CMD: 0105 | RES: 410584 
[13:47:02] [QUERY] CMD: 0111 | RES: 411127 
[13:47:02] [QUERY] CMD: 010D | RES: 410D06 
[13:47:02] [QUERY] CMD: 010C | RES: 410C0D43 
[13:47:02] [QUERY] CMD: 0105 | RES: 410584 
[13:47:03] [QUERY] CMD: 0111 | RES: 411127 
[13:47:03] [QUERY] CMD: 010D | RES: 410D05 
[13:47:03] [QUERY] CMD: 010C | RES: 410C0D3F 
[13:47:03] [QUERY] CMD: 0105 | RES: 410584 
[13:47:03] [QUERY] CMD: 0111 | RES: 411127 
[13:47:03] [QUERY] CMD: 010D | RES: 410D04 
[13:47:03] [QUERY] CMD: 010C | RES: 410C0D3C 
[13:47:04] [QUERY] CMD: 0105 | RES: 410584 
[13:47:04] [QUERY] CMD: 0111 | RES: 411126 
[13:47:04] [QUERY] CMD: 010D | RES: 410D03 
[13:47:04] [QUERY] CMD: 010C | RES: 410C0D11 
[13:47:04] [QUERY] CMD: 0105 | RES: 410584 
[13:47:04] [QUERY] CMD: 0111 | RES: 411127 
[13:47:04] [QUERY] CMD: 010D | RES: 410D03 
[13:47:05] [QUERY] CMD: 010C | RES: 410C0D17 
[13:47:05] [QUERY] CMD: 0105 | RES: 410584 
[13:47:05] [QUERY] CMD: 0111 | RES: 411126 
[13:47:05] [QUERY] CMD: 010D | RES: 410D04 
[13:47:05] [QUERY] CMD: 010C | RES: 410C0DC8 
[13:47:05] [QUERY] CMD: 0105 | RES: 410584 
[13:47:05] [QUERY] CMD: 0111 | RES: 411126 
[13:47:05] [QUERY] CMD: 010D | RES: 410D05 
[13:47:06] [QUERY] CMD: 010C | RES: 410C0DA5 
[13:47:06] [QUERY] CMD: 0105 | RES: 410584 
[13:47:06] [QUERY] CMD: 015E | RES: NO DATA 
[13:47:06] [QUERY] CMD: 0104 | RES: 410443 
[13:47:06] [QUERY] CMD: 010F | RES: 410F44 
[13:47:06] [QUERY] CMD: 0111 | RES: 411128 
[13:47:07] [QUERY] CMD: 010D | RES: 410D06 
[13:47:07] [QUERY] CMD: 010C | RES: 410C0EE1 
[13:47:07] [QUERY] CMD: 0105 | RES: 410584 
[13:47:07] [QUERY] CMD: 0111 | RES: 411127 
[13:47:07] [QUERY] CMD: 010D | RES: 410D07 
[13:47:07] [QUERY] CMD: 010C | RES: 410C0F76 
[13:47:07] [QUERY] CMD: 0105 | RES: 410584 
[13:47:08] [QUERY] CMD: 0111 | RES: 411127 
[13:47:08] [QUERY] CMD: 010D | RES: 410D08 
[13:47:08] [QUERY] CMD: 010C | RES: 410C0F3C 
[13:47:08] [QUERY] CMD: 0105 | RES: 410584 
[13:47:08] [QUERY] CMD: 0111 | RES: 411127 
[13:47:08] [QUERY] CMD: 010D | RES: 410D08 
[13:47:08] [QUERY] CMD: 010C | RES: 410C0EB0 
[13:47:08] [QUERY] CMD: 0105 | RES: 410584 
[13:47:09] [QUERY] CMD: 0111 | RES: 411127 
[13:47:09] [QUERY] CMD: 010D | RES: 410D08 
[13:47:09] [QUERY] CMD: 010C | RES: 410C0E7C 
[13:47:09] [QUERY] CMD: 0105 | RES: 410584 
[13:47:09] [QUERY] CMD: 0111 | RES: 411127 
[13:47:09] [QUERY] CMD: 010D | RES: 410D08 
[13:47:09] [QUERY] CMD: 010C | RES: 410C0EAB 
[13:47:10] [QUERY] CMD: 0105 | RES: 410584 
[13:47:10] [QUERY] CMD: 0111 | RES: 411127 
[13:47:10] [QUERY] CMD: 010D | RES: 410D08 
[13:47:10] [QUERY] CMD: 010C | RES: 410C0F54 
[13:47:10] [QUERY] CMD: 0105 | RES: 410584 
[13:47:10] [QUERY] CMD: 0111 | RES: 411127 
[13:47:10] [QUERY] CMD: 010D | RES: 410D08 
[13:47:10] [QUERY] CMD: 010C | RES: 410C0FF3 
[13:47:11] [QUERY] CMD: 0105 | RES: 410584 
[13:47:11] [QUERY] CMD: 0111 | RES: 411127 
[13:47:11] [QUERY] CMD: 010D | RES: 410D08
[5/14/2026 2:09 PM] Alex S: [13:47:11] [QUERY] CMD: 010C | RES: 410C0FAF 
[13:47:11] [QUERY] CMD: 0105 | RES: 410583 
[13:47:11] [QUERY] CMD: 0111 | RES: 411127 
[13:47:11] [QUERY] CMD: 010D | RES: 410D08 
[13:47:12] [QUERY] CMD: 010C | RES: 410C0EB1 
[13:47:12] [QUERY] CMD: 0105 | RES: 410583 
[13:47:12] [QUERY] CMD: 015E | RES: NO DATA 
[13:47:12] [QUERY] CMD: 0104 | RES: 410443 
[13:47:12] [QUERY] CMD: 010F | RES: 410F44 
[13:47:13] [QUERY] CMD: 0111 | RES: 411127 
[13:47:13] [QUERY] CMD: 010D | RES: 410D08 
[13:47:13] [QUERY] CMD: 010C | RES: 410C0F9E 
[13:47:13] [QUERY] CMD: 0105 | RES: 410583 
[13:47:13] [QUERY] CMD: 0111 | RES: 411127 
[13:47:13] [QUERY] CMD: 010D | RES: 410D08 
[13:47:13] [QUERY] CMD: 010C | RES: 410C0FD5 
[13:47:14] [QUERY] CMD: 0105 | RES: 410583 
[13:47:14] [QUERY] CMD: 0111 | RES: 411127 
[13:47:14] [QUERY] CMD: 010D | RES: 410D08 
[13:47:14] [QUERY] CMD: 010C | RES: 410C0EDE 
[13:47:14] [QUERY] CMD: 0105 | RES: 410583 
[13:47:14] [QUERY] CMD: 0111 | RES: 411127 
[13:47:14] [QUERY] CMD: 010D | RES: 410D07 
[13:47:15] [QUERY] CMD: 010C | RES: 410C0E59 
[13:47:15] [QUERY] CMD: 0105 | RES: 410583 
[13:47:15] [QUERY] CMD: 0111 | RES: 411127 
[13:47:15] [QUERY] CMD: 010D | RES: 410D08 
[13:47:15] [QUERY] CMD: 010C | RES: 410C0FA6 
[13:47:15] [QUERY] CMD: 0105 | RES: 410583 
[13:47:15] [QUERY] CMD: 0111 | RES: 411127 
[13:47:16] [QUERY] CMD: 010D | RES: 410D09 
[13:47:16] [QUERY] CMD: 010C | RES: 410C107E 
[13:47:16] [QUERY] CMD: 0105 | RES: 410583 
[13:47:16] [QUERY] CMD: 0111 | RES: 411127 
[13:47:16] [QUERY] CMD: 010D | RES: 410D0A 
[13:47:16] [QUERY] CMD: 010C | RES: 410C10E0 
[13:47:17] [QUERY] CMD: 0105 | RES: 410583 
[13:47:17] [QUERY] CMD: 0111 | RES: 411127 
[13:47:17] [QUERY] CMD: 010D | RES: 410D0A 
[13:47:17] [QUERY] CMD: 010C | RES: 410C1109 
[13:47:17] [QUERY] CMD: 0105 | RES: 410583 
[13:47:17] [QUERY] CMD: 0111 | RES: 411126 
[13:47:17] [QUERY] CMD: 010D | RES: 410D0B 
[13:47:18] [QUERY] CMD: 010C | RES: 410C1106 
[13:47:18] [QUERY] CMD: 0105 | RES: 410583 
[13:47:18] [QUERY] CMD: 0111 | RES: 411127 
[13:47:18] [QUERY] CMD: 010D | RES: 410D0B 
[13:47:18] [QUERY] CMD: 010C | RES: 410C1242 
[13:47:18] [QUERY] CMD: 0105 | RES: 410583 
[13:47:19] [QUERY] CMD: 015E | RES: NO DATA 
[13:47:19] [QUERY] CMD: 0104 | RES: 410476 
[13:47:19] [QUERY] CMD: 010F | RES: 410F44 
[13:47:19] [QUERY] CMD: 0111 | RES: 411135 
[13:47:19] [QUERY] CMD: 010D | RES: 410D0E 
[13:47:20] [QUERY] CMD: 010C | RES: 410C1BD0 
[13:47:20] [QUERY] CMD: 0105 | RES: 410583 
[13:47:20] [QUERY] CMD: 0111 | RES: 411135 
[13:47:20] [QUERY] CMD: 010D | RES: 410D11 
[13:47:20] [QUERY] CMD: 010C | RES: 410C189F 
[13:47:20] [QUERY] CMD: 0105 | RES: 410583 
[13:47:20] [QUERY] CMD: 0111 | RES: 411136 
[13:47:21] [QUERY] CMD: 010D | RES: 410D12 
[13:47:21] [QUERY] CMD: 010C | RES: 410C160D 
[13:47:21] [QUERY] CMD: 0105 | RES: 410583 
[13:47:21] [QUERY] CMD: 0111 | RES: 411139 
[13:47:21] [QUERY] CMD: 010D | RES: 410D13 
[13:47:21] [QUERY] CMD: 010C | RES: 410C1427 
[13:47:21] [QUERY] CMD: 0105 | RES: 410583 
[13:47:22] [QUERY] CMD: 0111 | RES: 41113C 
[13:47:22] [QUERY] CMD: 010D | RES: 410D15 
[13:47:22] [QUERY] CMD: 010C | RES: 410C1648 
[13:47:22] [QUERY] CMD: 0105 | RES: 410583 
[13:47:22] [QUERY] CMD: 0111 | RES: 41113F 
[13:47:22] [QUERY] CMD: 010D | RES: 410D16 
[13:47:22] [QUERY] CMD: 010C | RES: 410C1A0B 
[13:47:23] [QUERY] CMD: 0105 | RES: 410583 
[13:47:23] [QUERY] CMD: 0111 | RES: 411146 
[13:47:23] [QUERY] CMD: 010D | RES: 410D18 
[13:47:23] [QUERY] CMD: 010C | RES: 410C1C6E 
[13:47:23] [QUERY] CMD: 0105 | RES: 410583 
[13:47:23] [QUERY] CMD: 0111 | RES: 411146 
[13:47:24] [QUERY] CMD: 010D | RES: 410D1A 
[13:47:24] [QUERY] CMD: 010C | RES: 410C1BD7 
[13:47:24] [QUERY] CMD: 0105 | RES: 410583 
[13:47:24] [QUERY] CMD: 0111 | RES: 411146 
[13:47:24] [QUERY] CMD: 010D | RES: 410D1D
[5/14/2026 2:09 PM] Alex S: [13:47:24] [QUERY] CMD: 010C | RES: 410C1BCC 
[13:47:24] [QUERY] CMD: 0105 | RES: 410583 
[13:47:25] [QUERY] CMD: 0111 | RES: 411146 
[13:47:25] [QUERY] CMD: 010D | RES: 410D1F 
[13:47:25] [QUERY] CMD: 010C | RES: 410C1D3C 
[13:47:25] [QUERY] CMD: 0105 | RES: 410583 
[13:47:25] [QUERY] CMD: 015E | RES: NO DATA 
[13:47:26] [QUERY] CMD: 0104 | RES: 4104B7 
[13:47:26] [QUERY] CMD: 010F | RES: 410F41 
[13:47:26] [QUERY] CMD: 0111 | RES: 411147 
[13:47:26] [QUERY] CMD: 010D | RES: 410D22 
[13:47:26] [QUERY] CMD: 010C | RES: 410C1EB1 
[13:47:26] [QUERY] CMD: 0105 | RES: 410583 
[13:47:26] [QUERY] CMD: 0111 | RES: 411147 
[13:47:27] [QUERY] CMD: 010D | RES: 410D24 
[13:47:27] [QUERY] CMD: 010C | RES: 410C1F86 
[13:47:27] [QUERY] CMD: 0105 | RES: 410583 
[13:47:27] [QUERY] CMD: 0111 | RES: 411147 
[13:47:27] [QUERY] CMD: 010D | RES: 410D26 
[13:47:27] [QUERY] CMD: 010C | RES: 410C1F9B 
[13:47:28] [QUERY] CMD: 0105 | RES: 410583 
[13:47:28] [QUERY] CMD: 0111 | RES: 411146 
[13:47:28] [QUERY] CMD: 010D | RES: 410D28 
[13:47:28] [QUERY] CMD: 010C | RES: 410C1E93 
[13:47:28] [QUERY] CMD: 0105 | RES: 410583 
[13:47:28] [QUERY] CMD: 0111 | RES: 411146 
[13:47:28] [QUERY] CMD: 010D | RES: 410D29 
[13:47:29] [QUERY] CMD: 010C | RES: 410C1ED1 
[13:47:29] [QUERY] CMD: 0105 | RES: 410583 
[13:47:29] [QUERY] CMD: 0111 | RES: 411147 
[13:47:29] [QUERY] CMD: 010D | RES: 410D2A 
[13:47:29] [QUERY] CMD: 010C | RES: 410C1F9A 
[13:47:29] [QUERY] CMD: 0105 | RES: 410583 
[13:47:29] [QUERY] CMD: 0111 | RES: 411147 
[13:47:30] [QUERY] CMD: 010D | RES: 410D2B 
[13:47:30] [QUERY] CMD: 010C | RES: 410C1FE0 
[13:47:30] [QUERY] CMD: 0105 | RES: 410583 
[13:47:30] [QUERY] CMD: 0111 | RES: 41112C 
[13:47:30] [QUERY] CMD: 010D | RES: 410D2C 
[13:47:30] [QUERY] CMD: 010C | RES: 410C1AF4 
[13:47:30] [QUERY] CMD: 0105 | RES: 410583 
[13:47:31] [QUERY] CMD: 0111 | RES: 411136 
[13:47:31] [QUERY] CMD: 010D | RES: 410D2B 
[13:47:31] [QUERY] CMD: 010C | RES: 410C16CD 
[13:47:31] [QUERY] CMD: 0105 | RES: 410583 
[13:47:31] [QUERY] CMD: 0111 | RES: 411145 
[13:47:31] [QUERY] CMD: 010D | RES: 410D2C 
[13:47:32] [QUERY] CMD: 010C | RES: 410C1600 
[13:47:32] [QUERY] CMD: 0105 | RES: 410583 
[13:47:32] [QUERY] CMD: 015E | RES: NO DATA 
[13:47:32] [QUERY] CMD: 0104 | RES: 4104CC 
[13:47:32] [QUERY] CMD: 010F | RES: 410F40 
[13:47:32] [QUERY] CMD: 0111 | RES: 411146 
[13:47:33] [QUERY] CMD: 010D | RES: 410D2D 
[13:47:33] [QUERY] CMD: 010C | RES: 410C1A0D 
[13:47:33] [QUERY] CMD: 0105 | RES: 410584 
[13:47:33] [QUERY] CMD: 0111 | RES: 411149 
[13:47:33] [QUERY] CMD: 010D | RES: 410D2E 
[13:47:33] [QUERY] CMD: 010C | RES: 410C1AA8 
[13:47:34] [QUERY] CMD: 0105 | RES: 410584 
[13:47:34] [QUERY] CMD: 0111 | RES: 41114D 
[13:47:34] [QUERY] CMD: 010D | RES: 410D2F 
[13:47:34] [QUERY] CMD: 010C | RES: 410C1B1C 
[13:47:34] [QUERY] CMD: 0105 | RES: 410584 
[13:47:34] [QUERY] CMD: 0111 | RES: 41114F 
[13:47:34] [QUERY] CMD: 010D | RES: 410D30 
[13:47:35] [QUERY] CMD: 010C | RES: 410C1BE9 
[13:47:35] [QUERY] CMD: 0105 | RES: 410584 
[13:47:35] [QUERY] CMD: 0111 | RES: 41115C 
[13:47:35] [QUERY] CMD: 010D | RES: 410D32 
[13:47:35] [QUERY] CMD: 010C | RES: 410C1D05 
[13:47:35] [QUERY] CMD: 0105 | RES: 410584 
[13:47:35] [QUERY] CMD: 0111 | RES: 411163 
[13:47:35] [QUERY] CMD: 010D | RES: 410D33 
[13:47:36] [QUERY] CMD: 010C | RES: 410C1D95 
[13:47:36] [QUERY] CMD: 0105 | RES: 410584 
[13:47:36] [QUERY] CMD: 0111 | RES: 411163 
[13:47:36] [QUERY] CMD: 010D | RES: 410D34 
[13:47:36] [QUERY] CMD: 010C | RES: 410C1E2E 
[13:47:36] [QUERY] CMD: 0105 | RES: 410584 
[13:47:36] [QUERY] CMD: 0111 | RES: 41115E 
[13:47:37] [QUERY] CMD: 010D | RES: 410D35 
[13:47:37] [QUERY] CMD: 010C | RES: 410C1DFB 
[13:47:37] [QUERY] CMD: 0105 | RES: 410584 
[13:47:37] [QUERY] CMD: 0111 | RES: 411161 
[13:47:37] [QUERY] CMD: 010D | RES: 410D37
[5/14/2026 2:09 PM] Alex S: [13:47:37] [QUERY] CMD: 010C | RES: 410C1E60 
[13:47:37] [QUERY] CMD: 0105 | RES: 410584 
[13:47:38] [QUERY] CMD: 0111 | RES: 41115E 
[13:47:38] [QUERY] CMD: 010D | RES: 410D38 
[13:47:38] [QUERY] CMD: 010C | RES: 410C1E31 
[13:47:38] [QUERY] CMD: 0105 | RES: 410584 
[13:47:38] [QUERY] CMD: 015E | RES: NO DATA 
[13:47:38] [QUERY] CMD: 0104 | RES: 4104EF 
[13:47:39] [QUERY] CMD: 010F | RES: 410F3F 
[13:47:39] [QUERY] CMD: 0111 | RES: 41115A 
[13:47:39] [QUERY] CMD: 010D | RES: 410D3A 
[13:47:39] [QUERY] CMD: 010C | RES: 410C1F0F 
[13:47:39] [QUERY] CMD: 0105 | RES: 410584 
[13:47:39] [QUERY] CMD: 0111 | RES: 411158 
[13:47:39] [QUERY] CMD: 010D | RES: 410D3B 
[13:47:40] [QUERY] CMD: 010C | RES: 410C1F38 
[13:47:40] [QUERY] CMD: 0105 | RES: 410584 
[13:47:40] [QUERY] CMD: 0111 | RES: 411153 
[13:47:40] [QUERY] CMD: 010D | RES: 410D3D 
[13:47:40] [QUERY] CMD: 010C | RES: 410C1F5F 
[13:47:40] [QUERY] CMD: 0105 | RES: 410584 
[13:47:40] [QUERY] CMD: 0111 | RES: 411151 
[13:47:41] [QUERY] CMD: 010D | RES: 410D3D 
[13:47:42] [QUERY] CMD: 0101 | RES: 410C1F9C 
[13:47:42] [QUERY] CMD: 0102 | RES: 41010004000041010007E504 
[13:47:42] [QUERY] CMD: 0103 | RES: STOPPED 
[13:47:42] [QUERY] CMD: 0104 | RES: 4104DA 
[13:47:43] [QUERY] CMD: 0105 | RES: 410584 
[13:47:43] [QUERY] CMD: 0106 | RES: 410693 
[13:47:43] [QUERY] CMD: 0107 | RES: 41078E 
[13:47:43] [QUERY] CMD: 0108 | RES: NO DATA 
[13:47:44] [QUERY] CMD: 0109 | RES: NO DATA 
[13:47:44] [QUERY] CMD: 010A | RES: NO DATA 
[13:47:44] [QUERY] CMD: 010B | RES: 410B5C 
[13:47:44] [QUERY] CMD: 010C | RES: 410C1AD4 
[13:47:45] [QUERY] CMD: 010D | RES: 410D44 
[13:47:45] [QUERY] CMD: 010E | RES: 410EA9 
[13:47:45] [QUERY] CMD: 010F | RES: 410F3F 
[13:47:45] [QUERY] CMD: 0110 | RES: 411007B7 
[13:47:45] [QUERY] CMD: 0111 | RES: 411145 
[13:47:46] [QUERY] CMD: 0112 | RES: NO DATA 
[13:47:46] [QUERY] CMD: 0113 | RES: 411303 
[13:47:46] [QUERY] CMD: 0114 | RES: NO DATA 
[13:47:47] [QUERY] CMD: 0115 | RES: 4115B27F 
[13:47:47] [QUERY] CMD: 0116 | RES: NO DATA 
[13:47:47] [QUERY] CMD: 0117 | RES: NO DATA 
[13:47:48] [QUERY] CMD: 0118 | RES: NO DATA 
[13:47:48] [QUERY] CMD: 0119 | RES: NO DATA 
[13:47:48] [QUERY] CMD: 011A | RES: NO DATA 
[13:47:49] [QUERY] CMD: 011B | RES: NO DATA 
[13:47:49] [QUERY] CMD: 011C | RES: 411C03 
[13:47:49] [QUERY] CMD: 011D | RES: NO DATA 
[13:47:50] [QUERY] CMD: 011E | RES: NO DATA 
[13:47:50] [QUERY] CMD: 011F | RES: 411F0259 
[13:47:50] [QUERY] CMD: 0121 | RES: 4121000041210000 
[13:47:50] [QUERY] CMD: 0122 | RES: NO DATA 
[13:47:51] [QUERY] CMD: 0123 | RES: NO DATA 
[13:47:51] [QUERY] CMD: 0124 | RES: 41247DE841DE 
[13:47:51] [QUERY] CMD: 0125 | RES: NO DATA 
[13:47:52] [QUERY] CMD: 0126 | RES: NO DATA 
[13:47:52] [QUERY] CMD: 0127 | RES: NO DATA 
[13:47:53] [QUERY] CMD: 0128 | RES: NO DATA 
[13:47:53] [QUERY] CMD: 0129 | RES: NO DATA 
[13:47:53] [QUERY] CMD: 012A | RES: NO DATA 
[13:47:54] [QUERY] CMD: 012B | RES: NO DATA 
[13:47:54] [QUERY] CMD: 012C | RES: 412CBA 
[13:47:54] [QUERY] CMD: 012D | RES: 412D80 
[13:47:54] [QUERY] CMD: 012E | RES: 412EEB 
[13:47:54] [QUERY] CMD: 012F | RES: 412F7E 
[13:47:55] [QUERY] CMD: 0130 | RES: 413006 
[13:47:55] [QUERY] CMD: 0131 | RES: 4131005D 
[13:47:55] [QUERY] CMD: 0132 | RES: NO DATA 
[13:47:55] [QUERY] CMD: 0133 | RES: 413362 
[13:47:56] [QUERY] CMD: 0134 | RES: 41347ED77FFA 
[13:47:56] [QUERY] CMD: 0135 | RES: NO DATA 
[13:47:56] [QUERY] CMD: 0136 | RES: NO DATA 
[13:47:57] [QUERY] CMD: 0137 | RES: NO DATA 
[13:47:57] [QUERY] CMD: 0138 | RES: NO DATA 
[13:47:58] [QUERY] CMD: 0139 | RES: NO DATA 
[13:47:58] [QUERY] CMD: 013A | RES: NO DATA 
[13:47:58] [QUERY] CMD: 013B | RES: NO DATA 
[13:47:59] [QUERY] CMD: 013C | RES: 413C1782 
[13:47:59] [QUERY] CMD: 013D | RES: NO DATA 
[13:47:59] [QUERY] CMD: 013E | RES: NO DATA 
[13:48:00] [QUERY] CMD: 013F | RES: NO DATA
[5/14/2026 2:09 PM] Alex S: [13:48:00] [QUERY] CMD: 0141 | RES: 41410047E5A5 
[13:48:00] [QUERY] CMD: 0142 | RES: 414230C0 
[13:48:00] [QUERY] CMD: 0143 | RES: 4143007A 
[13:48:00] [QUERY] CMD: 0144 | RES: 41447E89 
[13:48:01] [QUERY] CMD: 0145 | RES: 414519 
[13:48:01] [QUERY] CMD: 0146 | RES: 41463B 
[13:48:01] [QUERY] CMD: 0147 | RES: 414755 
[13:48:01] [QUERY] CMD: 0148 | RES: NO DATA 
[13:48:02] [QUERY] CMD: 0149 | RES: 41492E 
[13:48:02] [QUERY] CMD: 014A | RES: 414A2F 
[13:48:02] [QUERY] CMD: 014B | RES: NO DATA 
[13:48:02] [QUERY] CMD: 014C | RES: 414C17 
[13:48:03] [QUERY] CMD: 014D | RES: 414D0000 
[13:48:03] [QUERY] CMD: 014E | RES: 414E00D2 
[13:48:03] [QUERY] CMD: 014F | RES: NO DATA 
[13:48:03] [QUERY] CMD: 0150 | RES: NO DATA 
[13:48:04] [QUERY] CMD: 0151 | RES: 415101 
[13:48:04] [QUERY] CMD: 0152 | RES: NO DATA 
[13:48:04] [QUERY] CMD: 0153 | RES: 41534C60 
[13:48:05] [QUERY] CMD: 0154 | RES: NO DATA 
[13:48:05] [QUERY] CMD: 0155 | RES: NO DATA 
[13:48:05] [QUERY] CMD: 0156 | RES: NO DATA 
[13:48:06] [QUERY] CMD: 0157 | RES: NO DATA 
[13:48:06] [QUERY] CMD: 0158 | RES: NO DATA 
[13:48:06] [QUERY] CMD: 0159 | RES: NO DATA 
[13:48:07] [QUERY] CMD: 015A | RES: 415A0B 
[13:48:07] [QUERY] CMD: 015B | RES: NO DATA 
[13:48:07] [QUERY] CMD: 015C | RES: 415C7B 
[13:48:08] [QUERY] CMD: 015D | RES: NO DATA 
[13:48:08] [QUERY] CMD: 015E | RES: NO DATA 
[13:48:08] [QUERY] CMD: 015F | RES: NO DATA 
[13:48:09] [QUERY] CMD: 0201 | RES: NO DATA 
[13:48:09] [QUERY] CMD: 0202 | RES: NO DATA 
[13:48:10] [QUERY] CMD: 0203 | RES: NO DATA 
[13:48:10] [QUERY] CMD: 0204 | RES: NO DATA 
[13:48:10] [QUERY] CMD: 0205 | RES: NO DATA 
[13:48:11] [QUERY] CMD: 0206 | RES: NO DATA 
[13:48:11] [QUERY] CMD: 0207 | RES: NO DATA 
[13:48:11] [QUERY] CMD: 0208 | RES: NO DATA 
[13:48:12] [QUERY] CMD: 0209 | RES: NO DATA 
